ID, month, day, hour, minute, accumulated minutes, temperature, rainfall, relative humidity
1701818820,12,6,7,27,447,18.08,2.61,83.9
1701818880,12,6,7,28,448,18.08,2.61,83.9
1701818940,12,6,7,29,449,18.08,2.61,83.9
1701819000,12,6,7,30,450,18.08,2.61,83.9
1701819060,12,6,7,31,451,18.08,2.61,83.9
1701819120,12,6,7,32,452,18.08,2.61,83.9
1701819180,12,6,7,33,453,18.08,2.61,83.9
1701819240,12,6,7,34,454,18.08,2.61,83.9
1701819300,12,6,7,35,455,18.08,2.61,83.9
1701819360,12,6,7,36,456,18.08,2.61,83.9
1701819420,12,6,7,37,457,18.08,2.61,83.9
1701819480,12,6,7,38,458,18.08,2.61,83.9
1701819540,12,6,7,39,459,18.08,2.61,83.9
1701819600,12,6,7,40,460,18.08,2.61,83.9
1701819660,12,6,7,41,461,18.08,2.61,83.9
1701819720,12,6,7,42,462,18.08,2.61,83.9
1701819780,12,6,7,43,463,18.08,2.61,83.9
1701819840,12,6,7,44,464,18.08,2.61,83.9
1701819900,12,6,7,45,465,18.08,2.61,83.9
1701819960,12,6,7,46,466,18.08,2.61,83.9
1701820020,12,6,7,47,467,18.08,2.61,83.9
1701820080,12,6,7,48,468,18.08,2.61,83.9
1701820140,12,6,7,49,469,18.08,2.61,83.9
1701820200,12,6,7,50,470,18.08,2.61,83.9
1701820260,12,6,7,51,471,18.08,2.61,83.9
1701820320,12,6,7,52,472,18.08,2.61,83.9
1701820380,12,6,7,53,473,18.08,2.61,83.9
1701820440,12,6,7,54,474,18.08,2.61,83.9
1701820500,12,6,7,55,475,18.08,2.61,83.9
1701820560,12,6,7,56,476,18.08,2.61,83.9
1701820620,12,6,7,57,477,18.08,2.61,83.9
1701820680,12,6,7,58,478,18.08,2.61,83.9
1701820740,12,6,7,59,479,18.08,2.61,83.9
1701820800,12,6,8,0,480,18.08,2.61,83.9
1701820860,12,6,8,1,481,18.08,2.61,83.9
1701820920,12,6,8,2,482,18.08,2.61,83.9
1701820980,12,6,8,3,483,18.08,2.61,83.9
1701821040,12,6,8,4,484,18.08,2.61,83.9
1701821100,12,6,8,5,485,18.08,2.61,83.9
1701821160,12,6,8,6,486,18.08,2.61,83.9
1701821220,12,6,8,7,487,18.08,2.61,83.9
1701821280,12,6,8,8,488,18.08,2.61,83.9
1701821340,12,6,8,9,489,18.08,2.61,83.9
1701821400,12,6,8,10,490,18.08,2.61,83.9
1701821460,12,6,8,11,491,18.08,2.61,83.9
1701821520,12,6,8,12,492,18.08,2.61,83.9
1701821580,12,6,8,13,493,18.08,2.61,83.9
1701821640,12,6,8,14,494,18.08,2.61,83.9
1701821700,12,6,8,15,495,18.08,2.61,83.9
1701821760,12,6,8,16,496,18.08,2.61,83.9
1701821820,12,6,8,17,497,18.08,2.61,83.9
1701821880,12,6,8,18,498,18.08,2.61,83.9
1701821940,12,6,8,19,499,18.08,2.61,83.9
1701822000,12,6,8,20,500,18.08,2.61,83.9
1701822060,12,6,8,21,501,18.08,2.61,83.9
1701822120,12,6,8,22,502,18.08,2.61,83.9
1701822180,12,6,8,23,503,18.08,2.61,83.9
1701822240,12,6,8,24,504,18.08,2.61,83.9
1701822300,12,6,8,25,505,18.08,2.61,83.9
1701822360,12,6,8,26,506,18.08,2.61,83.9
1701822420,12,6,8,27,507,18.08,2.61,83.9
1701822480,12,6,8,28,508,18.08,2.61,83.9
1701822540,12,6,8,29,509,18.08,2.61,83.9
1701822600,12,6,8,30,510,18.08,2.61,83.9
1701822660,12,6,8,31,511,18.08,2.61,83.9
1701822720,12,6,8,32,512,18.08,2.61,83.9
1701822780,12,6,8,33,513,18.08,2.61,83.9
1701822840,12,6,8,34,514,18.08,2.61,83.9
1701822900,12,6,8,35,515,18.08,2.61,83.9
1701822960,12,6,8,36,516,18.08,2.61,83.9
1701823020,12,6,8,37,517,18.08,2.61,83.9
1701823080,12,6,8,38,518,18.08,2.61,83.9
1701823140,12,6,8,39,519,18.08,2.61,83.9
1701823200,12,6,8,40,520,18.08,2.61,83.9
1701823260,12,6,8,41,521,18.08,2.61,83.9
1701823320,12,6,8,42,522,18.08,2.61,83.9
1701823380,12,6,8,43,523,18.08,2.61,83.9
1701823440,12,6,8,44,524,18.08,2.61,83.9
1701823500,12,6,8,45,525,18.08,2.61,83.9
1701823560,12,6,8,46,526,18.08,2.61,83.9
1701823620,12,6,8,47,527,18.08,2.61,83.9
1701823680,12,6,8,48,528,18.08,2.61,83.9
1701823740,12,6,8,49,529,18.08,2.61,83.9
1701823800,12,6,8,50,530,18.08,2.61,83.9
1701823860,12,6,8,51,531,18.08,2.61,83.9
1701823920,12,6,8,52,532,18.08,2.61,83.9
1701823980,12,6,8,53,533,18.08,2.61,83.9
1701824040,12,6,8,54,534,18.08,2.61,83.9
1701824100,12,6,8,55,535,18.08,2.61,83.9
1701824160,12,6,8,56,536,18.08,2.61,83.9
1701824220,12,6,8,57,537,18.08,2.61,83.9
1701824280,12,6,8,58,538,18.08,2.61,83.9
1701824340,12,6,8,59,539,18.08,2.61,83.9
1701824400,12,6,9,0,540,18.08,2.61,83.9
1701824460,12,6,9,1,541,18.08,2.61,83.9
1701824520,12,6,9,2,542,18.08,2.61,83.9
1701824580,12,6,9,3,543,18.08,2.61,83.9
1701824640,12,6,9,4,544,18.08,2.61,83.9
1701824700,12,6,9,5,545,18.08,2.61,83.9
1701824760,12,6,9,6,546,18.08,2.61,83.9
1701824820,12,6,9,7,547,18.08,2.61,83.9
1701824880,12,6,9,8,548,18.08,2.61,83.9
1701824940,12,6,9,9,549,18.08,2.61,83.9
1701825000,12,6,9,10,550,18.08,2.61,83.9
1701825060,12,6,9,11,551,18.08,2.61,83.9
1701825120,12,6,9,12,552,18.08,2.61,83.9
1701825180,12,6,9,13,553,18.08,2.61,83.9
1701825240,12,6,9,14,554,18.08,2.61,83.9
1701825300,12,6,9,15,555,18.08,2.61,83.9
1701825360,12,6,9,16,556,18.08,2.61,83.9
1701825420,12,6,9,17,557,18.08,2.61,83.9
1701825480,12,6,9,18,558,18.08,2.61,83.9
1701825540,12,6,9,19,559,18.08,2.61,83.9
1701825600,12,6,9,20,560,18.08,2.61,83.9
1701825660,12,6,9,21,561,18.08,2.61,83.9
1701825720,12,6,9,22,562,18.08,2.61,83.9
1701825780,12,6,9,23,563,18.08,2.61,83.9
1701825840,12,6,9,24,564,18.08,2.61,83.9
1701825900,12,6,9,25,565,18.08,2.61,83.9
1701825960,12,6,9,26,566,18.08,2.61,83.9
1701826020,12,6,9,27,567,18.08,2.61,83.9
1701826080,12,6,9,28,568,18.08,2.61,83.9
1701826140,12,6,9,29,569,18.08,2.61,83.9
1701826200,12,6,9,30,570,18.08,2.61,83.9
1701826260,12,6,9,31,571,18.08,2.61,83.9
1701826320,12,6,9,32,572,18.08,2.61,83.9
1701826380,12,6,9,33,573,18.08,2.61,83.9
1701826440,12,6,9,34,574,18.08,2.61,83.9
1701826500,12,6,9,35,575,18.08,2.61,83.9
1701826560,12,6,9,36,576,18.08,2.61,83.9
1701826620,12,6,9,37,577,18.08,2.61,83.9
1701826680,12,6,9,38,578,18.08,2.61,83.9
1701826740,12,6,9,39,579,18.08,2.61,83.9
1701826800,12,6,9,40,580,18.08,2.61,83.9
1701826860,12,6,9,41,581,18.08,2.61,83.9
1701826920,12,6,9,42,582,18.08,2.61,83.9
1701826980,12,6,9,43,583,18.08,2.61,83.9
1701827040,12,6,9,44,584,18.08,2.61,83.9
1701827100,12,6,9,45,585,18.08,2.61,83.9
1701827160,12,6,9,46,586,18.08,2.61,83.9
1701827220,12,6,9,47,587,18.08,2.61,83.9
1701827280,12,6,9,48,588,18.08,2.61,83.9
1701827340,12,6,9,49,589,18.08,2.61,83.9
1701827400,12,6,9,50,590,18.08,2.61,83.9
1701827460,12,6,9,51,591,18.08,2.61,83.9
1701827520,12,6,9,52,592,18.08,2.61,83.9
1701827580,12,6,9,53,593,18.08,2.61,83.9
1701827640,12,6,9,54,594,18.08,2.61,83.9
1701827700,12,6,9,55,595,18.08,2.61,83.9
1701827760,12,6,9,56,596,18.08,2.61,83.9
1701827820,12,6,9,57,597,18.08,2.61,83.9
1701827880,12,6,9,58,598,18.08,2.61,83.9
1701827940,12,6,9,59,599,18.08,2.61,83.9
1701828000,12,6,10,0,600,18.08,2.61,83.9
1701828060,12,6,10,1,601,18.08,2.61,83.9
1701828120,12,6,10,2,602,18.08,2.61,83.9
1701828180,12,6,10,3,603,18.08,2.61,83.9
1701828240,12,6,10,4,604,18.08,2.61,83.9
1701828300,12,6,10,5,605,18.08,2.61,83.9
1701828360,12,6,10,6,606,18.08,2.61,83.9
1701828420,12,6,10,7,607,18.08,2.61,83.9
1701828480,12,6,10,8,608,18.08,2.61,83.9
1701828540,12,6,10,9,609,18.08,2.61,83.9
1701828600,12,6,10,10,610,18.08,2.61,83.9
1701828660,12,6,10,11,611,18.08,2.61,83.9
1701828720,12,6,10,12,612,18.08,2.61,83.9
1701828780,12,6,10,13,613,18.08,2.61,83.9
1701828840,12,6,10,14,614,18.08,2.61,83.9
1701828900,12,6,10,15,615,18.08,2.61,83.9
1701828960,12,6,10,16,616,18.08,2.61,83.9
1701829020,12,6,10,17,617,18.08,2.61,83.9
1701829080,12,6,10,18,618,18.08,2.61,83.9
1701829140,12,6,10,19,619,18.08,2.61,83.9
1701829200,12,6,10,20,620,18.08,2.61,83.9
1701829260,12,6,10,21,621,18.08,2.61,83.9
1701829320,12,6,10,22,622,18.08,2.61,83.9
1701829380,12,6,10,23,623,18.08,2.61,83.9
1701829440,12,6,10,24,624,18.08,2.61,83.9
1701829500,12,6,10,25,625,18.08,2.61,83.9
1701829560,12,6,10,26,626,18.08,2.61,83.9
1701829620,12,6,10,27,627,18.08,2.61,83.9
1701829680,12,6,10,28,628,18.08,2.61,83.9
1701829740,12,6,10,29,629,18.08,2.61,83.9
1701829800,12,6,10,30,630,18.08,2.61,83.9
1701829860,12,6,10,31,631,18.08,2.61,83.9
1701829920,12,6,10,32,632,18.08,2.61,83.9
1701829980,12,6,10,33,633,18.08,2.61,83.9
1701830040,12,6,10,34,634,18.08,2.61,83.9
1701830100,12,6,10,35,635,18.08,2.61,83.9
1701830160,12,6,10,36,636,18.08,2.61,83.9
1701830220,12,6,10,37,637,18.08,2.61,83.9
1701830280,12,6,10,38,638,18.08,2.61,83.9
1701830340,12,6,10,39,639,18.08,2.61,83.9
1701830400,12,6,10,40,640,18.08,2.61,83.9
1701830460,12,6,10,41,641,18.08,2.61,83.9
1701830520,12,6,10,42,642,18.08,2.61,83.9
1701830580,12,6,10,43,643,18.08,2.61,83.9
1701830640,12,6,10,44,644,18.08,2.61,83.9
1701830700,12,6,10,45,645,18.08,2.61,83.9
1701830760,12,6,10,46,646,18.08,2.61,83.9
1701830820,12,6,10,47,647,18.08,2.61,83.9
1701830880,12,6,10,48,648,18.08,2.61,83.9
1701830940,12,6,10,49,649,18.08,2.61,83.9
1701831000,12,6,10,50,650,18.08,2.61,83.9
1701831060,12,6,10,51,651,18.08,2.61,83.9
1701831120,12,6,10,52,652,18.08,2.61,83.9
1701831180,12,6,10,53,653,18.08,2.61,83.9
1701831240,12,6,10,54,654,18.08,2.61,83.9
1701831300,12,6,10,55,655,18.08,2.61,83.9
1701831360,12,6,10,56,656,18.08,2.61,83.9
1701831420,12,6,10,57,657,18.08,2.61,83.9
1701831480,12,6,10,58,658,18.08,2.61,83.9
1701831540,12,6,10,59,659,18.08,2.61,83.9
1701831600,12,6,11,0,660,18.08,2.61,83.9
1701831660,12,6,11,1,661,18.08,2.61,83.9
1701831720,12,6,11,2,662,18.08,2.61,83.9
1701831780,12,6,11,3,663,18.08,2.61,83.9
1701831840,12,6,11,4,664,18.08,2.61,83.9
1701831900,12,6,11,5,665,18.08,2.61,83.9
1701831960,12,6,11,6,666,18.08,2.61,83.9
1701832020,12,6,11,7,667,18.08,2.61,83.9
1701832080,12,6,11,8,668,18.08,2.61,83.9
1701832140,12,6,11,9,669,18.08,2.61,83.9
1701832200,12,6,11,10,670,18.08,2.61,83.9
1701832260,12,6,11,11,671,18.08,2.61,83.9
1701832320,12,6,11,12,672,18.08,2.61,83.9
1701832380,12,6,11,13,673,18.08,2.61,83.9
1701832440,12,6,11,14,674,18.08,2.61,83.9
1701832500,12,6,11,15,675,18.08,2.61,83.9
1701832560,12,6,11,16,676,18.08,2.61,83.9
1701832620,12,6,11,17,677,18.08,2.61,83.9
1701832680,12,6,11,18,678,18.08,2.61,83.9
1701832740,12,6,11,19,679,18.08,2.61,83.9
1701832800,12,6,11,20,680,18.08,2.61,83.9
1701832860,12,6,11,21,681,18.08,2.61,83.9
1701832920,12,6,11,22,682,18.08,2.61,83.9
1701832980,12,6,11,23,683,18.08,2.61,83.9
1701833040,12,6,11,24,684,18.08,2.61,83.9
1701833100,12,6,11,25,685,18.08,2.61,83.9
1701833160,12,6,11,26,686,18.08,2.61,83.9
1701833220,12,6,11,27,687,18.08,2.61,83.9
1701833280,12,6,11,28,688,18.08,2.61,83.9
1701833340,12,6,11,29,689,18.08,2.61,83.9
1701833400,12,6,11,30,690,18.08,2.61,83.9
1701833460,12,6,11,31,691,18.08,2.61,83.9
1701833520,12,6,11,32,692,18.08,2.61,83.9
1701833580,12,6,11,33,693,18.08,2.61,83.9
1701833640,12,6,11,34,694,18.08,2.61,83.9
1701833700,12,6,11,35,695,18.08,2.61,83.9
1701833760,12,6,11,36,696,18.08,2.61,83.9
1701833820,12,6,11,37,697,18.08,2.61,83.9
1701833880,12,6,11,38,698,18.08,2.61,83.9
1701833940,12,6,11,39,699,18.08,2.61,83.9
1701834000,12,6,11,40,700,18.08,2.61,83.9
1701834060,12,6,11,41,701,18.08,2.61,83.9
1701834120,12,6,11,42,702,18.08,2.61,83.9
1701834180,12,6,11,43,703,18.08,2.61,83.9
1701834240,12,6,11,44,704,18.08,2.61,83.9
1701834300,12,6,11,45,705,18.08,2.61,83.9
1701834360,12,6,11,46,706,18.08,2.61,83.9
1701834420,12,6,11,47,707,18.08,2.61,83.9
1701834480,12,6,11,48,708,18.08,2.61,83.9
1701834540,12,6,11,49,709,18.08,2.61,83.9
1701834600,12,6,11,50,710,18.08,2.61,83.9
1701834660,12,6,11,51,711,18.08,2.61,83.9
1701834720,12,6,11,52,712,18.08,2.61,83.9
1701834780,12,6,11,53,713,18.08,2.61,83.9
1701834840,12,6,11,54,714,18.08,2.61,83.9
1701834900,12,6,11,55,715,18.08,2.61,83.9
1701834960,12,6,11,56,716,18.08,2.61,83.9
1701835020,12,6,11,57,717,17.13,10.42,93.74
1701835080,12,6,11,58,718,17.13,10.42,93.74
1701835140,12,6,11,59,719,17.13,10.42,93.74
1701835200,12,6,12,0,720,17.13,10.42,93.74
1701835260,12,6,12,1,721,17.13,10.42,93.74
1701835320,12,6,12,2,722,17.13,10.42,93.74
1701835380,12,6,12,3,723,17.13,10.42,93.74
1701835440,12,6,12,4,724,17.13,10.42,93.74
1701835500,12,6,12,5,725,17.13,10.42,93.74
1701835560,12,6,12,6,726,17.13,10.42,93.74
1701835620,12,6,12,7,727,17.13,10.42,93.74
1701835680,12,6,12,8,728,17.13,10.42,93.74
1701835740,12,6,12,9,729,17.13,10.42,93.74
1701835800,12,6,12,10,730,17.13,10.42,93.74
1701835860,12,6,12,11,731,17.13,10.42,93.74
1701835920,12,6,12,12,732,17.13,10.42,93.74
1701835980,12,6,12,13,733,17.13,10.42,93.74
1701836040,12,6,12,14,734,17.13,10.42,93.74
1701836100,12,6,12,15,735,17.13,10.42,93.74
1701836160,12,6,12,16,736,17.13,10.42,93.74
1701836220,12,6,12,17,737,17.13,10.42,93.74
1701836280,12,6,12,18,738,17.13,10.42,93.74
1701836340,12,6,12,19,739,17.13,10.42,93.74
1701836400,12,6,12,20,740,17.13,10.42,93.74
1701836460,12,6,12,21,741,17.13,10.42,93.74
1701836520,12,6,12,22,742,17.13,10.42,93.74
1701836580,12,6,12,23,743,17.13,10.42,93.74
1701836640,12,6,12,24,744,17.13,10.42,93.74
1701836700,12,6,12,25,745,17.13,10.42,93.74
1701836760,12,6,12,26,746,17.13,10.42,93.74
1701836820,12,6,12,27,747,17.13,10.42,93.74
1701836880,12,6,12,28,748,17.13,10.42,93.74
1701836940,12,6,12,29,749,17.13,10.42,93.74
1701837000,12,6,12,30,750,17.13,10.42,93.74
1701837060,12,6,12,31,751,17.13,10.42,93.74
1701837120,12,6,12,32,752,17.13,10.42,93.74
1701837180,12,6,12,33,753,17.13,10.42,93.74
1701837240,12,6,12,34,754,17.13,10.42,93.74
1701837300,12,6,12,35,755,17.13,10.42,93.74
1701837360,12,6,12,36,756,17.13,10.42,93.74
1701837420,12,6,12,37,757,17.13,10.42,93.74
1701837480,12,6,12,38,758,17.13,10.42,93.74
1701837540,12,6,12,39,759,17.13,10.42,93.74
1701837600,12,6,12,40,760,17.13,10.42,93.74
1701837660,12,6,12,41,761,17.13,10.42,93.74
1701837720,12,6,12,42,762,17.13,10.42,93.74
1701837780,12,6,12,43,763,17.13,10.42,93.74
1701837840,12,6,12,44,764,17.13,10.42,93.74
1701837900,12,6,12,45,765,17.13,10.42,93.74
1701837960,12,6,12,46,766,17.13,10.42,93.74
1701838020,12,6,12,47,767,17.13,10.42,93.74
1701838080,12,6,12,48,768,17.13,10.42,93.74
1701838140,12,6,12,49,769,17.13,10.42,93.74
1701838200,12,6,12,50,770,17.13,10.42,93.74
1701838260,12,6,12,51,771,17.13,10.42,93.74
1701838320,12,6,12,52,772,17.13,10.42,93.74
1701838380,12,6,12,53,773,17.13,10.42,93.74
1701838440,12,6,12,54,774,17.13,10.42,93.74
1701838500,12,6,12,55,775,17.13,10.42,93.74
1701838560,12,6,12,56,776,17.13,10.42,93.74
1701838620,12,6,12,57,777,17.13,10.42,93.74
1701838680,12,6,12,58,778,17.13,10.42,93.74
1701838740,12,6,12,59,779,17.13,10.42,93.74
1701838800,12,6,13,0,780,17.13,10.42,93.74
1701838860,12,6,13,1,781,17.13,10.42,93.74
1701838920,12,6,13,2,782,17.13,10.42,93.74
1701838980,12,6,13,3,783,17.13,10.42,93.74
1701839040,12,6,13,4,784,17.13,10.42,93.74
1701839100,12,6,13,5,785,17.13,10.42,93.74
1701839160,12,6,13,6,786,17.13,10.42,93.74
1701839220,12,6,13,7,787,17.13,10.42,93.74
1701839280,12,6,13,8,788,17.13,10.42,93.74
1701839340,12,6,13,9,789,17.13,10.42,93.74
1701839400,12,6,13,10,790,17.13,10.42,93.74
1701839460,12,6,13,11,791,17.13,10.42,93.74
1701839520,12,6,13,12,792,17.13,10.42,93.74
1701839580,12,6,13,13,793,17.13,10.42,93.74
1701839640,12,6,13,14,794,17.13,10.42,93.74
1701839700,12,6,13,15,795,17.13,10.42,93.74
1701839760,12,6,13,16,796,17.13,10.42,93.74
1701839820,12,6,13,17,797,17.13,10.42,93.74
1701839880,12,6,13,18,798,17.13,10.42,93.74
1701839940,12,6,13,19,799,17.13,10.42,93.74
1701840000,12,6,13,20,800,17.13,10.42,93.74
1701840060,12,6,13,21,801,17.13,10.42,93.74
1701840120,12,6,13,22,802,17.13,10.42,93.74
1701840180,12,6,13,23,803,17.13,10.42,93.74
1701840240,12,6,13,24,804,17.13,10.42,93.74
1701840300,12,6,13,25,805,17.13,10.42,93.74
1701840360,12,6,13,26,806,17.13,10.42,93.74
1701840420,12,6,13,27,807,17.13,10.42,93.74
1701840480,12,6,13,28,808,17.13,10.42,93.74
1701840540,12,6,13,29,809,17.13,10.42,93.74
1701840600,12,6,13,30,810,17.13,10.42,93.74
1701840660,12,6,13,31,811,17.13,10.42,93.74
1701840720,12,6,13,32,812,17.13,10.42,93.74
1701840780,12,6,13,33,813,17.13,10.42,93.74
1701840840,12,6,13,34,814,17.13,10.42,93.74
1701840900,12,6,13,35,815,17.13,10.42,93.74
1701840960,12,6,13,36,816,17.13,10.42,93.74
1701841020,12,6,13,37,817,17.13,10.42,93.74
1701841080,12,6,13,38,818,17.13,10.42,93.74
1701841140,12,6,13,39,819,17.13,10.42,93.74
1701841200,12,6,13,40,820,17.13,10.42,93.74
1701841260,12,6,13,41,821,17.13,10.42,93.74
1701841320,12,6,13,42,822,17.13,10.42,93.74
1701841380,12,6,13,43,823,17.13,10.42,93.74
1701841440,12,6,13,44,824,17.13,10.42,93.74
1701841500,12,6,13,45,825,17.13,10.42,93.74
1701841560,12,6,13,46,826,17.13,10.42,93.74
1701841620,12,6,13,47,827,17.13,10.42,93.74
1701841680,12,6,13,48,828,17.13,10.42,93.74
1701841740,12,6,13,49,829,17.13,10.42,93.74
1701841800,12,6,13,50,830,17.13,10.42,93.74
1701841860,12,6,13,51,831,17.13,10.42,93.74
1701841920,12,6,13,52,832,17.13,10.42,93.74
1701841980,12,6,13,53,833,17.13,10.42,93.74
1701842040,12,6,13,54,834,17.13,10.42,93.74
1701842100,12,6,13,55,835,17.13,10.42,93.74
1701842160,12,6,13,56,836,17.13,10.42,93.74
1701842220,12,6,13,57,837,17.13,10.42,93.74
1701842280,12,6,13,58,838,17.13,10.42,93.74
1701842340,12,6,13,59,839,17.13,10.42,93.74
1701842400,12,6,14,0,840,17.13,10.42,93.74
1701842460,12,6,14,1,841,17.13,10.42,93.74
1701842520,12,6,14,2,842,17.13,10.42,93.74
1701842580,12,6,14,3,843,17.13,10.42,93.74
1701842640,12,6,14,4,844,17.13,10.42,93.74
1701842700,12,6,14,5,845,17.13,10.42,93.74
1701842760,12,6,14,6,846,17.13,10.42,93.74
1701842820,12,6,14,7,847,17.13,10.42,93.74
1701842880,12,6,14,8,848,17.13,10.42,93.74
1701842940,12,6,14,9,849,17.13,10.42,93.74
1701843000,12,6,14,10,850,17.13,10.42,93.74
1701843060,12,6,14,11,851,17.13,10.42,93.74
1701843120,12,6,14,12,852,17.13,10.42,93.74
1701843180,12,6,14,13,853,17.13,10.42,93.74
1701843240,12,6,14,14,854,17.13,10.42,93.74
1701843300,12,6,14,15,855,17.13,10.42,93.74
1701843360,12,6,14,16,856,17.13,10.42,93.74
1701843420,12,6,14,17,857,17.13,10.42,93.74
1701843480,12,6,14,18,858,17.13,10.42,93.74
1701843540,12,6,14,19,859,17.13,10.42,93.74
1701843600,12,6,14,20,860,17.13,10.42,93.74
1701843660,12,6,14,21,861,17.13,10.42,93.74
1701843720,12,6,14,22,862,17.13,10.42,93.74
1701843780,12,6,14,23,863,17.13,10.42,93.74
1701843840,12,6,14,24,864,17.13,10.42,93.74
1701843900,12,6,14,25,865,17.13,10.42,93.74
1701843960,12,6,14,26,866,17.13,10.42,93.74
1701844020,12,6,14,27,867,17.13,10.42,93.74
1701844080,12,6,14,28,868,17.13,10.42,93.74
1701844140,12,6,14,29,869,17.13,10.42,93.74
1701844200,12,6,14,30,870,17.13,10.42,93.74
1701844260,12,6,14,31,871,17.13,10.42,93.74
1701844320,12,6,14,32,872,17.13,10.42,93.74
1701844380,12,6,14,33,873,17.13,10.42,93.74
1701844440,12,6,14,34,874,17.13,10.42,93.74
1701844500,12,6,14,35,875,17.13,10.42,93.74
1701844560,12,6,14,36,876,17.13,10.42,93.74
1701844620,12,6,14,37,877,17.13,10.42,93.74
1701844680,12,6,14,38,878,17.13,10.42,93.74
1701844740,12,6,14,39,879,17.13,10.42,93.74
1701844800,12,6,14,40,880,17.13,10.42,93.74
1701844860,12,6,14,41,881,17.13,10.42,93.74
1701844920,12,6,14,42,882,17.13,10.42,93.74
1701844980,12,6,14,43,883,17.13,10.42,93.74
1701845040,12,6,14,44,884,17.13,10.42,93.74
1701845100,12,6,14,45,885,17.13,10.42,93.74
1701845160,12,6,14,46,886,17.13,10.42,93.74
1701845220,12,6,14,47,887,17.13,10.42,93.74
1701845280,12,6,14,48,888,17.13,10.42,93.74
1701845340,12,6,14,49,889,17.13,10.42,93.74
1701845400,12,6,14,50,890,17.13,10.42,93.74
1701845460,12,6,14,51,891,17.13,10.42,93.74
1701845520,12,6,14,52,892,17.13,10.42,93.74
1701845580,12,6,14,53,893,17.13,10.42,93.74
1701845640,12,6,14,54,894,17.13,10.42,93.74
1701845700,12,6,14,55,895,17.13,10.42,93.74
1701845760,12,6,14,56,896,17.13,10.42,93.74
1701845820,12,6,14,57,897,17.13,10.42,93.74
1701845880,12,6,14,58,898,17.13,10.42,93.74
1701845940,12,6,14,59,899,17.13,10.42,93.74
1701846000,12,6,15,0,900,17.13,10.42,93.74
1701846060,12,6,15,1,901,17.13,10.42,93.74
1701846120,12,6,15,2,902,17.13,10.42,93.74
1701846180,12,6,15,3,903,17.13,10.42,93.74
1701846240,12,6,15,4,904,17.13,10.42,93.74
1701846300,12,6,15,5,905,17.13,10.42,93.74
1701846360,12,6,15,6,906,17.13,10.42,93.74
1701846420,12,6,15,7,907,17.13,10.42,93.74
1701846480,12,6,15,8,908,17.13,10.42,93.74
1701846540,12,6,15,9,909,17.13,10.42,93.74
1701846600,12,6,15,10,910,17.13,10.42,93.74
1701846660,12,6,15,11,911,17.13,10.42,93.74
1701846720,12,6,15,12,912,17.13,10.42,93.74
1701846780,12,6,15,13,913,17.13,10.42,93.74
1701846840,12,6,15,14,914,17.13,10.42,93.74
1701846900,12,6,15,15,915,17.13,10.42,93.74
1701846960,12,6,15,16,916,17.13,10.42,93.74
1701847020,12,6,15,17,917,17.13,10.42,93.74
1701847080,12,6,15,18,918,17.13,10.42,93.74
1701847140,12,6,15,19,919,17.13,10.42,93.74
1701847200,12,6,15,20,920,17.13,10.42,93.74
1701847260,12,6,15,21,921,17.13,10.42,93.74
1701847320,12,6,15,22,922,17.13,10.42,93.74
1701847380,12,6,15,23,923,17.13,10.42,93.74
1701847440,12,6,15,24,924,17.13,10.42,93.74
1701847500,12,6,15,25,925,17.13,10.42,93.74
1701847560,12,6,15,26,926,17.13,10.42,93.74
1701847620,12,6,15,27,927,17.13,10.42,93.74
1701847680,12,6,15,28,928,17.13,10.42,93.74
1701847740,12,6,15,29,929,17.13,10.42,93.74
1701847800,12,6,15,30,930,17.13,10.42,93.74
1701847860,12,6,15,31,931,17.13,10.42,93.74
1701847920,12,6,15,32,932,17.13,10.42,93.74
1701847980,12,6,15,33,933,17.13,10.42,93.74
1701848040,12,6,15,34,934,17.13,10.42,93.74
1701848100,12,6,15,35,935,17.13,10.42,93.74
1701848160,12,6,15,36,936,17.13,10.42,93.74
1701848220,12,6,15,37,937,17.13,10.42,93.74
1701848280,12,6,15,38,938,17.13,10.42,93.74
1701848340,12,6,15,39,939,17.13,10.42,93.74
1701848400,12,6,15,40,940,17.13,10.42,93.74
1701848460,12,6,15,41,941,17.13,10.42,93.74
1701848520,12,6,15,42,942,17.13,10.42,93.74
1701848580,12,6,15,43,943,17.13,10.42,93.74
1701848640,12,6,15,44,944,17.13,10.42,93.74
1701848700,12,6,15,45,945,17.13,10.42,93.74
1701848760,12,6,15,46,946,17.13,10.42,93.74
1701848820,12,6,15,47,947,17.13,10.42,93.74
1701848880,12,6,15,48,948,17.13,10.42,93.74
1701848940,12,6,15,49,949,17.13,10.42,93.74
1701849000,12,6,15,50,950,17.13,10.42,93.74
1701849060,12,6,15,51,951,17.13,10.42,93.74
1701849120,12,6,15,52,952,17.13,10.42,93.74
1701849180,12,6,15,53,953,17.13,10.42,93.74
1701849240,12,6,15,54,954,17.13,10.42,93.74
1701849300,12,6,15,55,955,17.13,10.42,93.74
1701849360,12,6,15,56,956,17.13,10.42,93.74
1701849420,12,6,15,57,957,17.13,10.42,93.74
1701849480,12,6,15,58,958,17.13,10.42,93.74
1701849540,12,6,15,59,959,17.13,10.42,93.74
1701849600,12,6,16,0,960,17.13,10.42,93.74
1701849660,12,6,16,1,961,17.13,10.42,93.74
1701849720,12,6,16,2,962,17.13,10.42,93.74
1701849780,12,6,16,3,963,17.13,10.42,93.74
