ID (Epoch timestamp), month, day, hour, minute, accumulated minutes, temperature, rainfall, relative humidity
1702252560,12,11,7,56,476,476,24.05,0.82,77.81
1702252620,12,11,7,57,477,477,24.05,0.82,77.81
1702252680,12,11,7,58,478,478,24.05,0.82,77.81
1702252740,12,11,7,59,479,479,24.05,0.82,77.81
1702252800,12,11,8,0,480,480,24.05,0.82,77.81
1702252860,12,11,8,1,481,481,24.05,0.82,77.81
1702252920,12,11,8,2,482,482,24.05,0.82,77.81
1702252980,12,11,8,3,483,483,24.05,0.82,77.81
1702253040,12,11,8,4,484,484,24.05,0.82,77.81
1702253100,12,11,8,5,485,485,24.05,0.82,77.81
1702253160,12,11,8,6,486,486,24.05,0.82,77.81
1702253220,12,11,8,7,487,487,24.05,0.82,77.81
1702253280,12,11,8,8,488,488,24.05,0.82,77.81
1702253340,12,11,8,9,489,489,24.05,0.82,77.81
1702253400,12,11,8,10,490,490,24.05,0.82,77.81
1702253460,12,11,8,11,491,491,24.05,0.82,77.81
1702253520,12,11,8,12,492,492,24.05,0.82,77.81
1702253580,12,11,8,13,493,493,24.05,0.82,77.81
1702253640,12,11,8,14,494,494,24.05,0.82,77.81
1702253700,12,11,8,15,495,495,23.72,0.95,79.72
1702253760,12,11,8,16,496,496,23.72,0.95,79.72
1702253820,12,11,8,17,497,497,23.72,0.95,79.72
1702253880,12,11,8,18,498,498,23.72,0.95,79.72
1702253940,12,11,8,19,499,499,23.72,0.95,79.72
1702254000,12,11,8,20,500,500,23.72,0.95,79.72
1702254060,12,11,8,21,501,501,23.72,0.95,79.72
1702254120,12,11,8,22,502,502,23.72,0.95,79.72
1702254180,12,11,8,23,503,503,23.72,0.95,79.72
1702254240,12,11,8,24,504,504,23.72,0.95,79.72
1702254300,12,11,8,25,505,505,23.72,0.95,79.72
1702254360,12,11,8,26,506,506,23.72,0.95,79.72
1702254420,12,11,8,27,507,507,23.72,0.95,79.72
1702254480,12,11,8,28,508,508,23.72,0.95,79.72
1702254540,12,11,8,29,509,509,23.72,0.95,79.72
1702254600,12,11,8,30,510,510,23.72,0.95,79.72
1702254660,12,11,8,31,511,511,23.72,0.95,79.72
1702254720,12,11,8,32,512,512,23.72,0.95,79.72
1702254780,12,11,8,33,513,513,23.72,0.95,79.72
1702254840,12,11,8,34,514,514,23.72,0.95,79.72
1702254900,12,11,8,35,515,515,23.72,0.95,79.72
1702254960,12,11,8,36,516,516,23.72,0.95,79.72
1702255020,12,11,8,37,517,517,23.72,0.95,79.72
1702255080,12,11,8,38,518,518,23.72,0.95,79.72
1702255140,12,11,8,39,519,519,23.72,0.95,79.72
1702255200,12,11,8,40,520,520,23.72,0.95,79.72
1702255260,12,11,8,41,521,521,23.72,0.95,79.72
1702255320,12,11,8,42,522,522,23.72,0.95,79.72
1702255380,12,11,8,43,523,523,23.72,0.95,79.72
1702255440,12,11,8,44,524,524,23.72,0.95,79.72
1702255500,12,11,8,45,525,525,23.38,1.09,81.62
1702255560,12,11,8,46,526,526,23.38,1.09,81.62
1702255620,12,11,8,47,527,527,23.38,1.09,81.62
1702255680,12,11,8,48,528,528,23.38,1.09,81.62
1702255740,12,11,8,49,529,529,23.38,1.09,81.62
1702255800,12,11,8,50,530,530,23.38,1.09,81.62
1702255860,12,11,8,51,531,531,23.38,1.09,81.62
1702255920,12,11,8,52,532,532,23.38,1.09,81.62
1702255980,12,11,8,53,533,533,23.38,1.09,81.62
1702256040,12,11,8,54,534,534,23.38,1.09,81.62
1702256100,12,11,8,55,535,535,23.38,1.09,81.62
1702256160,12,11,8,56,536,536,23.38,1.09,81.62
1702256220,12,11,8,57,537,537,23.38,1.09,81.62
1702256280,12,11,8,58,538,538,23.38,1.09,81.62
1702256340,12,11,8,59,539,539,23.38,1.09,81.62
1702256400,12,11,9,0,540,540,23.38,1.09,81.62
1702256460,12,11,9,1,541,541,23.38,1.09,81.62
1702256520,12,11,9,2,542,542,23.38,1.09,81.62
1702256580,12,11,9,3,543,543,23.38,1.09,81.62
1702256640,12,11,9,4,544,544,23.38,1.09,81.62
1702256700,12,11,9,5,545,545,23.38,1.09,81.62
1702256760,12,11,9,6,546,546,23.38,1.09,81.62
1702256820,12,11,9,7,547,547,23.38,1.09,81.62
1702256880,12,11,9,8,548,548,23.38,1.09,81.62
1702256940,12,11,9,9,549,549,23.38,1.09,81.62
1702257000,12,11,9,10,550,550,23.38,1.09,81.62
1702257060,12,11,9,11,551,551,23.38,1.09,81.62
1702257120,12,11,9,12,552,552,23.38,1.09,81.62
1702257180,12,11,9,13,553,553,23.38,1.09,81.62
1702257240,12,11,9,14,554,554,23.38,1.09,81.62
1702257300,12,11,9,15,555,555,23.05,1.23,83.53
1702257360,12,11,9,16,556,556,23.05,1.23,83.53
1702257420,12,11,9,17,557,557,23.05,1.23,83.53
1702257480,12,11,9,18,558,558,23.05,1.23,83.53
1702257540,12,11,9,19,559,559,23.05,1.23,83.53
1702257600,12,11,9,20,560,560,23.05,1.23,83.53
1702257660,12,11,9,21,561,561,23.05,1.23,83.53
1702257720,12,11,9,22,562,562,23.05,1.23,83.53
1702257780,12,11,9,23,563,563,23.05,1.23,83.53
1702257840,12,11,9,24,564,564,23.05,1.23,83.53
1702257900,12,11,9,25,565,565,23.05,1.23,83.53
1702257960,12,11,9,26,566,566,23.05,1.23,83.53
1702258020,12,11,9,27,567,567,23.05,1.23,83.53
1702258080,12,11,9,28,568,568,23.05,1.23,83.53
1702258140,12,11,9,29,569,569,23.05,1.23,83.53
1702258200,12,11,9,30,570,570,23.05,1.23,83.53
1702258260,12,11,9,31,571,571,23.05,1.23,83.53
1702258320,12,11,9,32,572,572,23.05,1.23,83.53
1702258380,12,11,9,33,573,573,23.05,1.23,83.53
1702258440,12,11,9,34,574,574,23.05,1.23,83.53
1702258500,12,11,9,35,575,575,23.05,1.23,83.53
1702258560,12,11,9,36,576,576,23.05,1.23,83.53
1702258620,12,11,9,37,577,577,23.05,1.23,83.53
1702258680,12,11,9,38,578,578,23.05,1.23,83.53
1702258740,12,11,9,39,579,579,23.05,1.23,83.53
1702258800,12,11,9,40,580,580,23.05,1.23,83.53
1702258860,12,11,9,41,581,581,23.05,1.23,83.53
1702258920,12,11,9,42,582,582,23.05,1.23,83.53
1702258980,12,11,9,43,583,583,23.05,1.23,83.53
1702259040,12,11,9,44,584,584,23.05,1.23,83.53
1702259100,12,11,9,45,585,585,22.72,1.36,85.44
1702259160,12,11,9,46,586,586,22.72,1.36,85.44
1702259220,12,11,9,47,587,587,22.72,1.36,85.44
1702259280,12,11,9,48,588,588,22.72,1.36,85.44
1702259340,12,11,9,49,589,589,22.72,1.36,85.44
1702259400,12,11,9,50,590,590,22.72,1.36,85.44
1702259460,12,11,9,51,591,591,22.72,1.36,85.44
1702259520,12,11,9,52,592,592,22.72,1.36,85.44
1702259580,12,11,9,53,593,593,22.72,1.36,85.44
1702259640,12,11,9,54,594,594,22.72,1.36,85.44
1702259700,12,11,9,55,595,595,22.72,1.36,85.44
1702259760,12,11,9,56,596,596,22.72,1.36,85.44
1702259820,12,11,9,57,597,597,22.72,1.36,85.44
1702259880,12,11,9,58,598,598,22.72,1.36,85.44
1702259940,12,11,9,59,599,599,22.72,1.36,85.44
1702260000,12,11,10,0,600,600,22.72,1.36,85.44
1702260060,12,11,10,1,601,601,22.72,1.36,85.44
1702260120,12,11,10,2,602,602,22.72,1.36,85.44
1702260180,12,11,10,3,603,603,22.72,1.36,85.44
1702260240,12,11,10,4,604,604,22.72,1.36,85.44
1702260300,12,11,10,5,605,605,22.72,1.36,85.44
1702260360,12,11,10,6,606,606,22.72,1.36,85.44
1702260420,12,11,10,7,607,607,22.72,1.36,85.44
1702260480,12,11,10,8,608,608,22.72,1.36,85.44
1702260540,12,11,10,9,609,609,22.72,1.36,85.44
1702260600,12,11,10,10,610,610,22.72,1.36,85.44
1702260660,12,11,10,11,611,611,22.72,1.36,85.44
1702260720,12,11,10,12,612,612,22.72,1.36,85.44
1702260780,12,11,10,13,613,613,22.72,1.36,85.44
1702260840,12,11,10,14,614,614,22.72,1.36,85.44
1702260900,12,11,10,15,615,615,22.38,1.50,87.35
1702260960,12,11,10,16,616,616,22.38,1.50,87.35
1702261020,12,11,10,17,617,617,22.38,1.50,87.35
1702261080,12,11,10,18,618,618,22.38,1.50,87.35
1702261140,12,11,10,19,619,619,22.38,1.50,87.35
1702261200,12,11,10,20,620,620,22.38,1.50,87.35
1702261260,12,11,10,21,621,621,22.38,1.50,87.35
1702261320,12,11,10,22,622,622,22.38,1.50,87.35
1702261380,12,11,10,23,623,623,22.38,1.50,87.35
1702261440,12,11,10,24,624,624,22.38,1.50,87.35
1702261500,12,11,10,25,625,625,22.38,1.50,87.35
1702261560,12,11,10,26,626,626,22.38,1.50,87.35
1702261620,12,11,10,27,627,627,22.38,1.50,87.35
1702261680,12,11,10,28,628,628,22.38,1.50,87.35
1702261740,12,11,10,29,629,629,22.38,1.50,87.35
1702261800,12,11,10,30,630,630,22.38,1.50,87.35
1702261860,12,11,10,31,631,631,22.38,1.50,87.35
1702261920,12,11,10,32,632,632,22.38,1.50,87.35
1702261980,12,11,10,33,633,633,22.38,1.50,87.35
1702262040,12,11,10,34,634,634,22.38,1.50,87.35
1702262100,12,11,10,35,635,635,22.38,1.50,87.35
1702262160,12,11,10,36,636,636,22.38,1.50,87.35
1702262220,12,11,10,37,637,637,22.38,1.50,87.35
1702262280,12,11,10,38,638,638,22.38,1.50,87.35
1702262340,12,11,10,39,639,639,22.38,1.50,87.35
1702262400,12,11,10,40,640,640,22.38,1.50,87.35
1702262460,12,11,10,41,641,641,22.38,1.50,87.35
1702262520,12,11,10,42,642,642,22.38,1.50,87.35
1702262580,12,11,10,43,643,643,22.38,1.50,87.35
1702262640,12,11,10,44,644,644,22.38,1.50,87.35
1702262700,12,11,10,45,645,645,22.05,1.64,89.26
1702262760,12,11,10,46,646,646,22.05,1.64,89.26
1702262820,12,11,10,47,647,647,22.05,1.64,89.26
1702262880,12,11,10,48,648,648,22.05,1.64,89.26
1702262940,12,11,10,49,649,649,22.05,1.64,89.26
1702263000,12,11,10,50,650,650,22.05,1.64,89.26
1702263060,12,11,10,51,651,651,22.05,1.64,89.26
1702263120,12,11,10,52,652,652,22.05,1.64,89.26
1702263180,12,11,10,53,653,653,22.05,1.64,89.26
1702263240,12,11,10,54,654,654,22.05,1.64,89.26
1702263300,12,11,10,55,655,655,22.05,1.64,89.26
1702263360,12,11,10,56,656,656,22.05,1.64,89.26
1702263420,12,11,10,57,657,657,22.05,1.64,89.26
1702263480,12,11,10,58,658,658,22.05,1.64,89.26
1702263540,12,11,10,59,659,659,22.05,1.64,89.26
1702263600,12,11,11,0,660,660,22.05,1.64,89.26
1702263660,12,11,11,1,661,661,22.05,1.64,89.26
1702263720,12,11,11,2,662,662,22.05,1.64,89.26
1702263780,12,11,11,3,663,663,22.05,1.64,89.26
1702263840,12,11,11,4,664,664,22.05,1.64,89.26
1702263900,12,11,11,5,665,665,22.05,1.64,89.26
1702263960,12,11,11,6,666,666,22.05,1.64,89.26
1702264020,12,11,11,7,667,667,22.05,1.64,89.26
1702264080,12,11,11,8,668,668,22.05,1.64,89.26
1702264140,12,11,11,9,669,669,22.05,1.64,89.26
1702264200,12,11,11,10,670,670,22.05,1.64,89.26
1702264260,12,11,11,11,671,671,22.05,1.64,89.26
1702264320,12,11,11,12,672,672,22.05,1.64,89.26
1702264380,12,11,11,13,673,673,22.05,1.64,89.26
1702264440,12,11,11,14,674,674,22.05,1.64,89.26
1702264500,12,11,11,15,675,675,21.71,1.77,91.17
1702264560,12,11,11,16,676,676,21.71,1.77,91.17
1702264620,12,11,11,17,677,677,21.71,1.77,91.17
1702264680,12,11,11,18,678,678,21.71,1.77,91.17
1702264740,12,11,11,19,679,679,21.71,1.77,91.17
1702264800,12,11,11,20,680,680,21.71,1.77,91.17
1702264860,12,11,11,21,681,681,21.71,1.77,91.17
1702264920,12,11,11,22,682,682,21.71,1.77,91.17
1702264980,12,11,11,23,683,683,21.71,1.77,91.17
1702265040,12,11,11,24,684,684,21.71,1.77,91.17
1702265100,12,11,11,25,685,685,21.71,1.77,91.17
1702265160,12,11,11,26,686,686,21.71,1.77,91.17
1702265220,12,11,11,27,687,687,21.71,1.77,91.17
1702265280,12,11,11,28,688,688,21.71,1.77,91.17
1702265340,12,11,11,29,689,689,21.71,1.77,91.17
1702265400,12,11,11,30,690,690,21.71,1.77,91.17
1702265460,12,11,11,31,691,691,21.71,1.77,91.17
1702265520,12,11,11,32,692,692,21.71,1.77,91.17
1702265580,12,11,11,33,693,693,21.71,1.77,91.17
1702265640,12,11,11,34,694,694,21.71,1.77,91.17
1702265700,12,11,11,35,695,695,21.71,1.77,91.17
1702265760,12,11,11,36,696,696,21.71,1.77,91.17
1702265820,12,11,11,37,697,697,21.71,1.77,91.17
1702265880,12,11,11,38,698,698,21.71,1.77,91.17
1702265940,12,11,11,39,699,699,21.71,1.77,91.17
1702266000,12,11,11,40,700,700,21.71,1.77,91.17
1702266060,12,11,11,41,701,701,21.71,1.77,91.17
1702266120,12,11,11,42,702,702,21.71,1.77,91.17
1702266180,12,11,11,43,703,703,21.71,1.77,91.17
1702266240,12,11,11,44,704,704,21.71,1.77,91.17
1702266300,12,11,11,45,705,705,21.38,1.91,93.08
1702266360,12,11,11,46,706,706,21.38,1.91,93.08
1702266420,12,11,11,47,707,707,21.38,1.91,93.08
1702266480,12,11,11,48,708,708,21.38,1.91,93.08
1702266540,12,11,11,49,709,709,21.38,1.91,93.08
1702266600,12,11,11,50,710,710,21.38,1.91,93.08
1702266660,12,11,11,51,711,711,21.38,1.91,93.08
1702266720,12,11,11,52,712,712,21.38,1.91,93.08
1702266780,12,11,11,53,713,713,21.38,1.91,93.08
1702266840,12,11,11,54,714,714,21.38,1.91,93.08
1702266900,12,11,11,55,715,715,21.38,1.91,93.08
1702266960,12,11,11,56,716,716,21.38,1.91,93.08
1702267020,12,11,11,57,717,717,21.38,1.91,93.08
1702267080,12,11,11,58,718,718,21.38,1.91,93.08
1702267140,12,11,11,59,719,719,21.38,1.91,93.08
1702267200,12,11,12,0,720,720,21.38,1.91,93.08
1702267260,12,11,12,1,721,721,21.38,1.91,93.08
1702267320,12,11,12,2,722,722,21.38,1.91,93.08
1702267380,12,11,12,3,723,723,21.38,1.91,93.08
1702267440,12,11,12,4,724,724,21.38,1.91,93.08
1702267500,12,11,12,5,725,725,21.38,1.91,93.08
1702267560,12,11,12,6,726,726,21.38,1.91,93.08
1702267620,12,11,12,7,727,727,21.38,1.91,93.08
1702267680,12,11,12,8,728,728,21.38,1.91,93.08
1702267740,12,11,12,9,729,729,21.38,1.91,93.08
1702267800,12,11,12,10,730,730,21.38,1.91,93.08
1702267860,12,11,12,11,731,731,21.38,1.91,93.08
1702267920,12,11,12,12,732,732,21.38,1.91,93.08
1702267980,12,11,12,13,733,733,21.38,1.91,93.08
1702268040,12,11,12,14,734,734,21.38,1.91,93.08
1702268100,12,11,12,15,735,735,21.36,1.85,92.70
1702268160,12,11,12,16,736,736,21.36,1.85,92.70
1702268220,12,11,12,17,737,737,21.36,1.85,92.70
1702268280,12,11,12,18,738,738,21.36,1.85,92.70
1702268340,12,11,12,19,739,739,21.36,1.85,92.70
1702268400,12,11,12,20,740,740,21.36,1.85,92.70
1702268460,12,11,12,21,741,741,21.36,1.85,92.70
1702268520,12,11,12,22,742,742,21.36,1.85,92.70
1702268580,12,11,12,23,743,743,21.36,1.85,92.70
1702268640,12,11,12,24,744,744,21.36,1.85,92.70
1702268700,12,11,12,25,745,745,21.36,1.85,92.70
1702268760,12,11,12,26,746,746,21.36,1.85,92.70
1702268820,12,11,12,27,747,747,21.36,1.85,92.70
1702268880,12,11,12,28,748,748,21.36,1.85,92.70
1702268940,12,11,12,29,749,749,21.36,1.85,92.70
1702269000,12,11,12,30,750,750,21.36,1.85,92.70
1702269060,12,11,12,31,751,751,21.36,1.85,92.70
1702269120,12,11,12,32,752,752,21.36,1.85,92.70
1702269180,12,11,12,33,753,753,21.36,1.85,92.70
1702269240,12,11,12,34,754,754,21.36,1.85,92.70
1702269300,12,11,12,35,755,755,21.36,1.85,92.70
1702269360,12,11,12,36,756,756,21.36,1.85,92.70
1702269420,12,11,12,37,757,757,21.36,1.85,92.70
1702269480,12,11,12,38,758,758,21.36,1.85,92.70
1702269540,12,11,12,39,759,759,21.36,1.85,92.70
1702269600,12,11,12,40,760,760,21.36,1.85,92.70
1702269660,12,11,12,41,761,761,21.36,1.85,92.70
1702269720,12,11,12,42,762,762,21.36,1.85,92.70
1702269780,12,11,12,43,763,763,21.36,1.85,92.70
1702269840,12,11,12,44,764,764,21.36,1.85,92.70
1702269900,12,11,12,45,765,765,21.34,1.78,92.32
1702269960,12,11,12,46,766,766,21.34,1.78,92.32
1702270020,12,11,12,47,767,767,21.34,1.78,92.32
1702270080,12,11,12,48,768,768,21.34,1.78,92.32
1702270140,12,11,12,49,769,769,21.34,1.78,92.32
1702270200,12,11,12,50,770,770,21.34,1.78,92.32
1702270260,12,11,12,51,771,771,21.34,1.78,92.32
1702270320,12,11,12,52,772,772,21.34,1.78,92.32
1702270380,12,11,12,53,773,773,21.34,1.78,92.32
1702270440,12,11,12,54,774,774,21.34,1.78,92.32
1702270500,12,11,12,55,775,775,21.34,1.78,92.32
1702270560,12,11,12,56,776,776,21.34,1.78,92.32
1702270620,12,11,12,57,777,777,21.34,1.78,92.32
1702270680,12,11,12,58,778,778,21.34,1.78,92.32
1702270740,12,11,12,59,779,779,21.34,1.78,92.32
1702270800,12,11,13,0,780,780,21.34,1.78,92.32
1702270860,12,11,13,1,781,781,21.34,1.78,92.32
1702270920,12,11,13,2,782,782,21.34,1.78,92.32
1702270980,12,11,13,3,783,783,21.34,1.78,92.32
1702271040,12,11,13,4,784,784,21.34,1.78,92.32
1702271100,12,11,13,5,785,785,21.34,1.78,92.32
1702271160,12,11,13,6,786,786,21.34,1.78,92.32
1702271220,12,11,13,7,787,787,21.34,1.78,92.32
1702271280,12,11,13,8,788,788,21.34,1.78,92.32
1702271340,12,11,13,9,789,789,21.34,1.78,92.32
1702271400,12,11,13,10,790,790,21.34,1.78,92.32
1702271460,12,11,13,11,791,791,21.34,1.78,92.32
1702271520,12,11,13,12,792,792,21.34,1.78,92.32
1702271580,12,11,13,13,793,793,21.34,1.78,92.32
1702271640,12,11,13,14,794,794,21.34,1.78,92.32
1702271700,12,11,13,15,795,795,21.32,1.72,91.94
1702271760,12,11,13,16,796,796,21.32,1.72,91.94
1702271820,12,11,13,17,797,797,21.32,1.72,91.94
1702271880,12,11,13,18,798,798,21.32,1.72,91.94
1702271940,12,11,13,19,799,799,21.32,1.72,91.94
1702272000,12,11,13,20,800,800,21.32,1.72,91.94
1702272060,12,11,13,21,801,801,21.32,1.72,91.94
1702272120,12,11,13,22,802,802,21.32,1.72,91.94
1702272180,12,11,13,23,803,803,21.32,1.72,91.94
1702272240,12,11,13,24,804,804,21.32,1.72,91.94
1702272300,12,11,13,25,805,805,21.32,1.72,91.94
1702272360,12,11,13,26,806,806,21.32,1.72,91.94
1702272420,12,11,13,27,807,807,21.32,1.72,91.94
1702272480,12,11,13,28,808,808,21.32,1.72,91.94
1702272540,12,11,13,29,809,809,21.32,1.72,91.94
1702272600,12,11,13,30,810,810,21.32,1.72,91.94
1702272660,12,11,13,31,811,811,21.32,1.72,91.94
1702272720,12,11,13,32,812,812,21.32,1.72,91.94
1702272780,12,11,13,33,813,813,21.32,1.72,91.94
1702272840,12,11,13,34,814,814,21.32,1.72,91.94
1702272900,12,11,13,35,815,815,21.32,1.72,91.94
1702272960,12,11,13,36,816,816,21.32,1.72,91.94
1702273020,12,11,13,37,817,817,21.32,1.72,91.94
1702273080,12,11,13,38,818,818,21.32,1.72,91.94
1702273140,12,11,13,39,819,819,21.32,1.72,91.94
1702273200,12,11,13,40,820,820,21.32,1.72,91.94
1702273260,12,11,13,41,821,821,21.32,1.72,91.94
1702273320,12,11,13,42,822,822,21.32,1.72,91.94
1702273380,12,11,13,43,823,823,21.32,1.72,91.94
1702273440,12,11,13,44,824,824,21.32,1.72,91.94
1702273500,12,11,13,45,825,825,21.30,1.65,91.56
1702273560,12,11,13,46,826,826,21.30,1.65,91.56
1702273620,12,11,13,47,827,827,21.30,1.65,91.56
1702273680,12,11,13,48,828,828,21.30,1.65,91.56
1702273740,12,11,13,49,829,829,21.30,1.65,91.56
1702273800,12,11,13,50,830,830,21.30,1.65,91.56
1702273860,12,11,13,51,831,831,21.30,1.65,91.56
1702273920,12,11,13,52,832,832,21.30,1.65,91.56
1702273980,12,11,13,53,833,833,21.30,1.65,91.56
1702274040,12,11,13,54,834,834,21.30,1.65,91.56
1702274100,12,11,13,55,835,835,21.30,1.65,91.56
1702274160,12,11,13,56,836,836,21.30,1.65,91.56
1702274220,12,11,13,57,837,837,21.30,1.65,91.56
1702274280,12,11,13,58,838,838,21.30,1.65,91.56
1702274340,12,11,13,59,839,839,21.30,1.65,91.56
1702274400,12,11,14,0,840,840,21.30,1.65,91.56
1702274460,12,11,14,1,841,841,21.30,1.65,91.56
1702274520,12,11,14,2,842,842,21.30,1.65,91.56
1702274580,12,11,14,3,843,843,21.30,1.65,91.56
1702274640,12,11,14,4,844,844,21.30,1.65,91.56
1702274700,12,11,14,5,845,845,21.30,1.65,91.56
1702274760,12,11,14,6,846,846,21.30,1.65,91.56
1702274820,12,11,14,7,847,847,21.30,1.65,91.56
1702274880,12,11,14,8,848,848,21.30,1.65,91.56
1702274940,12,11,14,9,849,849,21.30,1.65,91.56
1702275000,12,11,14,10,850,850,21.30,1.65,91.56
1702275060,12,11,14,11,851,851,21.30,1.65,91.56
1702275120,12,11,14,12,852,852,21.30,1.65,91.56
1702275180,12,11,14,13,853,853,21.30,1.65,91.56
1702275240,12,11,14,14,854,854,21.30,1.65,91.56
1702275300,12,11,14,15,855,855,21.28,1.59,91.18
1702275360,12,11,14,16,856,856,21.28,1.59,91.18
1702275420,12,11,14,17,857,857,21.28,1.59,91.18
1702275480,12,11,14,18,858,858,21.28,1.59,91.18
1702275540,12,11,14,19,859,859,21.28,1.59,91.18
1702275600,12,11,14,20,860,860,21.28,1.59,91.18
1702275660,12,11,14,21,861,861,21.28,1.59,91.18
1702275720,12,11,14,22,862,862,21.28,1.59,91.18
1702275780,12,11,14,23,863,863,21.28,1.59,91.18
1702275840,12,11,14,24,864,864,21.28,1.59,91.18
1702275900,12,11,14,25,865,865,21.28,1.59,91.18
1702275960,12,11,14,26,866,866,21.28,1.59,91.18
1702276020,12,11,14,27,867,867,21.28,1.59,91.18
1702276080,12,11,14,28,868,868,21.28,1.59,91.18
1702276140,12,11,14,29,869,869,21.28,1.59,91.18
1702276200,12,11,14,30,870,870,21.28,1.59,91.18
1702276260,12,11,14,31,871,871,21.28,1.59,91.18
1702276320,12,11,14,32,872,872,21.28,1.59,91.18
1702276380,12,11,14,33,873,873,21.28,1.59,91.18
1702276440,12,11,14,34,874,874,21.28,1.59,91.18
1702276500,12,11,14,35,875,875,21.28,1.59,91.18
1702276560,12,11,14,36,876,876,21.28,1.59,91.18
1702276620,12,11,14,37,877,877,21.28,1.59,91.18
1702276680,12,11,14,38,878,878,21.28,1.59,91.18
1702276740,12,11,14,39,879,879,21.28,1.59,91.18
1702276800,12,11,14,40,880,880,21.28,1.59,91.18
1702276860,12,11,14,41,881,881,21.28,1.59,91.18
1702276920,12,11,14,42,882,882,21.28,1.59,91.18
1702276980,12,11,14,43,883,883,21.28,1.59,91.18
1702277040,12,11,14,44,884,884,21.28,1.59,91.18
1702277100,12,11,14,45,885,885,21.27,1.52,90.80
1702277160,12,11,14,46,886,886,21.27,1.52,90.80
1702277220,12,11,14,47,887,887,21.27,1.52,90.80
1702277280,12,11,14,48,888,888,21.27,1.52,90.80
1702277340,12,11,14,49,889,889,21.27,1.52,90.80
1702277400,12,11,14,50,890,890,21.27,1.52,90.80
1702277460,12,11,14,51,891,891,21.27,1.52,90.80
1702277520,12,11,14,52,892,892,21.27,1.52,90.80
1702277580,12,11,14,53,893,893,21.27,1.52,90.80
1702277640,12,11,14,54,894,894,21.27,1.52,90.80
1702277700,12,11,14,55,895,895,21.27,1.52,90.80
1702277760,12,11,14,56,896,896,21.27,1.52,90.80
1702277820,12,11,14,57,897,897,21.27,1.52,90.80
1702277880,12,11,14,58,898,898,21.27,1.52,90.80
1702277940,12,11,14,59,899,899,21.27,1.52,90.80
1702278000,12,11,15,0,900,900,21.27,1.52,90.80
1702278060,12,11,15,1,901,901,21.27,1.52,90.80
1702278120,12,11,15,2,902,902,21.27,1.52,90.80
1702278180,12,11,15,3,903,903,21.27,1.52,90.80
1702278240,12,11,15,4,904,904,21.27,1.52,90.80
1702278300,12,11,15,5,905,905,21.27,1.52,90.80
1702278360,12,11,15,6,906,906,21.27,1.52,90.80
1702278420,12,11,15,7,907,907,21.27,1.52,90.80
1702278480,12,11,15,8,908,908,21.27,1.52,90.80
1702278540,12,11,15,9,909,909,21.27,1.52,90.80
1702278600,12,11,15,10,910,910,21.27,1.52,90.80
1702278660,12,11,15,11,911,911,21.27,1.52,90.80
1702278720,12,11,15,12,912,912,21.27,1.52,90.80
1702278780,12,11,15,13,913,913,21.27,1.52,90.80
1702278840,12,11,15,14,914,914,21.27,1.52,90.80
1702278900,12,11,15,15,915,915,21.25,1.46,90.42
1702278960,12,11,15,16,916,916,21.25,1.46,90.42
1702279020,12,11,15,17,917,917,21.25,1.46,90.42
1702279080,12,11,15,18,918,918,21.25,1.46,90.42
1702279140,12,11,15,19,919,919,21.25,1.46,90.42
1702279200,12,11,15,20,920,920,21.25,1.46,90.42
1702279260,12,11,15,21,921,921,21.25,1.46,90.42
1702279320,12,11,15,22,922,922,21.25,1.46,90.42
1702279380,12,11,15,23,923,923,21.25,1.46,90.42
1702279440,12,11,15,24,924,924,21.25,1.46,90.42
1702279500,12,11,15,25,925,925,21.25,1.46,90.42
1702279560,12,11,15,26,926,926,21.25,1.46,90.42
1702279620,12,11,15,27,927,927,21.25,1.46,90.42
1702279680,12,11,15,28,928,928,21.25,1.46,90.42
1702279740,12,11,15,29,929,929,21.25,1.46,90.42
1702279800,12,11,15,30,930,930,21.25,1.46,90.42
1702279860,12,11,15,31,931,931,21.25,1.46,90.42
1702279920,12,11,15,32,932,932,21.25,1.46,90.42
1702279980,12,11,15,33,933,933,21.25,1.46,90.42
1702280040,12,11,15,34,934,934,21.25,1.46,90.42
1702280100,12,11,15,35,935,935,21.25,1.46,90.42
1702280160,12,11,15,36,936,936,21.25,1.46,90.42
1702280220,12,11,15,37,937,937,21.25,1.46,90.42
1702280280,12,11,15,38,938,938,21.25,1.46,90.42
1702280340,12,11,15,39,939,939,21.25,1.46,90.42
1702280400,12,11,15,40,940,940,21.25,1.46,90.42
1702280460,12,11,15,41,941,941,21.25,1.46,90.42
1702280520,12,11,15,42,942,942,21.25,1.46,90.42
1702280580,12,11,15,43,943,943,21.25,1.46,90.42
1702280640,12,11,15,44,944,944,21.25,1.46,90.42
1702280700,12,11,15,45,945,945,21.23,1.40,90.04
1702280760,12,11,15,46,946,946,21.23,1.40,90.04
1702280820,12,11,15,47,947,947,21.23,1.40,90.04
1702280880,12,11,15,48,948,948,21.23,1.40,90.04
1702280940,12,11,15,49,949,949,21.23,1.40,90.04
1702281000,12,11,15,50,950,950,21.23,1.40,90.04
1702281060,12,11,15,51,951,951,21.23,1.40,90.04
1702281120,12,11,15,52,952,952,21.23,1.40,90.04
1702281180,12,11,15,53,953,953,21.23,1.40,90.04
1702281240,12,11,15,54,954,954,21.23,1.40,90.04
1702281300,12,11,15,55,955,955,21.23,1.40,90.04
1702281360,12,11,15,56,956,956,21.23,1.40,90.04
